public_id,url,name,name_kana,name_romaji,brewery_id,brewery_name,brewery_name_romaji,brewery_url,brewery_website,category,rice,polishing_ratio_pct,abv_pct,sake_meter_value,acidity,yeast,water_source,starter_method,pressing_filtration,pasteurization,milling_tech,has_gas,aroma_type,acidity_type,taste_sweet_dry,taste_acidity,taste_umami,taste_aroma,taste_body,taste_finish,taste_drinkability,volumes_ml,brewery_confirmed_spec,brewery_confirmed_taste,updated_at
19336,https://find-sake.me/sake/19336,天狗舞 山廃純米にごり,てんぐまい やまはいじゅんまいにごり,Tengumai Yamahai Junmai Nigori,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米酒,,60,13,-20,2,,白山・手取川水系,山廃仕込み,にごり,,,,,重厚・乳酸系,1,5,4,3,5,4,5,720,false,false,2026-08-20
10359,https://find-sake.me/sake/10359,天狗舞 山廃純米大吟醸,てんぐまい やまはい じゅんまいだいぎんじょう,Tengumai Yamahai Junmai Daiginjo,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米大吟醸,山田錦,45,16,3,1.6,自家培養酵母,,山廃,,,自家精米,,D:熟成系,重厚・乳酸系,3,5,5,4,5,3,2,720;1800,false,false,2026-09-06
32315,https://find-sake.me/sake/32315,天狗舞 旨醇,てんぐまい うまじゅん,Tengumai Umajun,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米,五百万石,60,16,5,1.7,,白山・手取川水系,,,,,,C:バナナ系,中庸・バランス系,4,4,4,2,4,5,3,720;1800,false,false,2026-09-07
12295,https://find-sake.me/sake/12295,天狗舞 有歓伯,てんぐまい ゆうかんぱく,Tengumai Yukanpaku,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,大吟醸,特A地区 山田錦,35,16.6,5,1.3,,,,斗瓶取り,熟成,自家精米,,D:熟成系,中庸・バランス系,3,3,5,4,5,4,4,720;1800,false,false,2026-09-07
16572,https://find-sake.me/sake/16572,天狗舞 涼吟 純米大吟醸,てんぐまい りょうぎん じゅんまいだいぎんじょう,Tengumai Ryogin Junmai Daiginjo,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米大吟醸,山田錦,50,16,2,1.5,自家培養酵母,霊峰白山の伏流水,,,夏酒,,,A:メロン・白桃系,,3,4,4,5,4,4,4,720;1800,false,false,2026-08-20
63190,https://find-sake.me/sake/63190,天狗舞 石蔵仕込 山廃仕込純米酒,てんぐまい いしくらじこみ やまはいじこみじゅんまいしゅ,Tengumai Ishikura Jikomi Yamahai Jikomi Junmaishu,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米,五百万石,60,,3,1.8,,,古典的山廃,,,,,D:熟成系,重厚・乳酸系,4,4,4,3,4,3,3,720,false,false,2026-08-20
64573,https://find-sake.me/sake/64573,天狗舞 純米吟醸酒 文政六年,てんぐまい じゅんまいぎんじょうしゅ ぶんせいろくねん,Tengumai Junmai Ginjoshu Bunsei Rokunen,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米吟醸,五百万石,55,16,3,1.5,,白山・手取川水系,,,,,,C:バナナ系,中庸・バランス系,3,3,3,3,3,4,4,720;1800,false,false,2026-09-07
32889,https://find-sake.me/sake/32889,天狗舞 純米大吟醸 ひやおろし,てんぐまい じゅんまいだいぎんじょう ひやおろし,Tengumai Junmai Daiginjo Hiyaoroshi,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米大吟醸,山田錦,50,15,,,,白山・手取川水系,,,ひやおろし,,,A:メロン・白桃系,中庸・バランス系,3,3,4,3,3,4,4,720;1800,false,false,2026-08-30
14416,https://find-sake.me/sake/14416,天狗舞 純米大吟醸50,てんぐまい じゅんまいだいぎんじょう50,Tengumai Junmai Daiginjo 50,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米大吟醸,山田錦,50,15,3,1.4,,,,,,,,A:メロン・白桃系,中庸・バランス系,3,3,3,3,3,3,4,720;1800,false,false,2026-09-07
18237,https://find-sake.me/sake/18237,天狗舞 縹 HANADA-LABEL 山廃 純米酒,てんぐまい はなだ やまはい じゅんまいしゅ,Tengumai Hanada Yamahai Junmaishu,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米,百万石乃白,60,15,,,,,モダン山廃,,,,,A:メロン・白桃系,中庸・バランス系,3,4,4,3,3,4,4,720,false,false,2026-08-20
55334,https://find-sake.me/sake/55334,天狗舞 舞,てんぐまい まい,Tengumai Mai,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,普通酒,,65,,,,,白山・手取川水系,山廃,,,,,C:バナナ系,中庸・バランス系,4,3,4,2,3,4,4,720;1800,false,false,2026-08-20
17585,https://find-sake.me/sake/17585,天狗舞 超辛 純米酒,てんぐまい ちょうから じゅんまいしゅ,Tengumai Chokara Junmaishu,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米酒,五百万石,60,16,11,1.9,自家培養酵母,霊峰白山の伏流水,,,夏酒,,,,,5,5,3,2,4,5,2,720;1800,false,false,2026-09-07
26128,https://find-sake.me/sake/26128,天狗舞 金沢酵母仕込 純米大吟醸,てんぐまい かなざわこうぼじこみ じゅんまいだいぎんじょう,Tengumai Kanazawa Kobo Jikomi Junmai Daiginjo,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米大吟醸,山田錦,40,15,,,金沢酵母,白山・手取川水系,,,,,,A:メロン・白桃系,中庸・バランス系,3,2,4,4,3,4,5,720,false,false,2026-08-20
48075,https://find-sake.me/sake/48075,天狗舞 零 REI 火入,てんぐまい れい ひいれ,Tengumai Rei Hiire,10009,株式会社車多酒造,Shata Shuzo,https://find-sake.me/brewery/10009,https://www.tengumai.co.jp/,純米大吟醸,特A地区 山田錦,,16,,,,,山廃,,火入れ,,,D:熟成系,重厚・乳酸系,3,4,4,3,4,4,3,720;1800,false,false,2026-09-07
19472,https://find-sake.me/sake/19472,奥能登の白菊 のとのなつやすみ,おくのとのしらぎく のとのなつやすみ,Okunoto-no-shiragiku Noto-no-natsuyasumi,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,純米吟醸,五百万石,55,15,-6,1.7,リンゴ酸高生成酵母,能登水系,,,火入れ,,,B:青リンゴ・レモン系,爽快・リンゴ酸系,2,4,4,4,3,4,4,720;1800,false,false,2026-09-07
25868,https://find-sake.me/sake/25868,奥能登の白菊 のとのなつやすみ 番外編,おくのとのしらぎく のとのなつやすみ ばんがいへん,Okunoto-no-shiragiku Noto-no-natsuyasumi Bangaihen,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,純米吟醸,五百万石,55,15,2,1.4,,能登水系,,,火入れ,,,B:青リンゴ・レモン系,中庸・バランス系,3,3,4,3,3,4,4,720;1800,false,false,2026-09-07
40924,https://find-sake.me/sake/40924,奥能登の白菊 本醸造 能登上撰,おくのとのしらぎく ほんじょうぞう のとじょうせん,Okunoto-no-shiragiku Honjozo Noto Josen,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,本醸造,五百万石、加工米,65,15,,,,能登水系,,,火入れ,,,,中庸・バランス系,2,2,3,2,3,4,5,720;1800,false,false,2026-09-07
43785,https://find-sake.me/sake/43785,奥能登の白菊 本醸造+,おくのとのしらぎく ほんじょうぞう+,Okunoto-no-shiragiku Honjozo+,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,本醸造,,65,15,,,,能登水系,,無濾過（滓あり）,一回火入れ,,,,,2,2,3,4,3,2,4,720;1800,false,false,2026-08-20
31038,https://find-sake.me/sake/31038,奥能登の白菊 特別純米 八反錦 無濾過生原酒,おくのとのしらぎく とくべつじゅんまい はったんにしき むろかなまげんしゅ,Okunoto-no-shiragiku Tokubetsu Junmai Hattan Nishiki Muroka Nama Genshu,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,特別純米酒,八反錦（広島県産100%）,55,17,0,1.7,金沢酵母,能登水系,,無濾過,生原酒（要冷蔵）,,,B:青リンゴ・レモン系,爽快・リンゴ酸系,4,4,3,4,4,5,3,720;1800,false,false,2026-09-07
57783,https://find-sake.me/sake/57783,奥能登の白菊 特別純米原酒 八反錦,おくのとのしらぎく とくべつじゅんまいげんしゅ はったんにしき,Okunoto-no-shiragiku Tokubetsu Junmai Genshu Hattan Nishiki,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,特別純米酒,八反錦（広島県産100%）,55,17.8,3.5,1.4,金沢酵母,能登水系,,素濾過（炭素濾過なし）,一回火入れ・原酒（無加水、瓶囲い熟成）,,,B:青リンゴ・レモン系,中庸・バランス系,4,3,4,4,4,4,3,720;1800,false,false,2026-09-07
31895,https://find-sake.me/sake/31895,奥能登の白菊 特別純米酒,おくのとのしらぎく とくべつじゅんまいしゅ,Okunoto-no-shiragiku Tokubetsu Junmaishu,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,特別純米酒,五百万石、山田錦,55,15,,,金沢酵母（令和6年能登半島地震で被災した醪から採取）,能登水系,,,,,,C:バナナ系,中庸・バランス系,3,3,3,3,3,4,4,720;1800,false,false,2026-09-07
572,https://find-sake.me/sake/572,奥能登の白菊 純米吟醸,おくのとのしらぎく じゅんまいぎんじょう,Okunoto-no-shiragiku Junmai Ginjo,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,純米吟醸,,55,16,-3,,,能登水系,,,,,,A:メロン・白桃系,中庸・バランス系,1,3,4,4,4,2,4,720;1800,false,false,2026-09-07
32105,https://find-sake.me/sake/32105,奥能登の白菊 純米吟醸 原酒,おくのとのしらぎく じゅんまいぎんじょう げんしゅ,Okunoto-no-shiragiku Junmai Ginjo Genshu,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,純米吟醸,山田錦92%、五百万石8%,55,16.8,2.2,1.4,金沢酵母,能登水系,,おりがらみ（滓あり）,火入れ・原酒（瓶詰め後半年冷蔵貯蔵）,,,B:青リンゴ・レモン系,中庸・バランス系,3,3,4,4,4,3,3,720;1800,false,false,2026-08-20
7372,https://find-sake.me/sake/7372,奥能登の白菊 純米吟醸 百万石乃白,おくのとのしらぎく じゅんまいぎんじょう ひゃくまんごくのしろ,Okunoto-no-shiragiku Junmai Ginjo Hyakumangoku-no-shiro,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,純米吟醸,百万石乃白,55,15,-2.5,1.5,協会701号,能登水系,,,火入れ,,,B:青リンゴ・レモン系,中庸・バランス系,1,4,3,3,3,3,4,720;1800,false,false,2026-08-20
18666,https://find-sake.me/sake/18666,奥能登の白菊 純米大吟醸,おくのとのしらぎく じゅんまいだいぎんじょう,Okunoto-no-shiragiku Junmai Daiginjo,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,純米大吟醸,山田錦100%,50,16,,,金沢酵母,能登水系,,,瓶火入れ・瓶貯蔵,扁平精米,,C:バナナ系,,2,2,2,4,2,4,5,720;1800,false,false,2026-08-20
23226,https://find-sake.me/sake/23226,奥能登の白菊 純米大吟醸 無濾過生原酒,おくのとのしらぎく じゅんまいだいぎんじょう むろかなまげんしゅ,Okunoto-no-shiragiku Junmai Daiginjo Muroka Nama Genshu,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,純米大吟醸,山田錦100%,50,16,,,金沢酵母,能登水系,,無濾過,生原酒（要冷蔵）,,,C:バナナ系,,2,2,4,4,4,3,3,720;1800,false,false,2026-09-07
14306,https://find-sake.me/sake/14306,奥能登の白菊 純米酒 寧音,おくのとのしらぎく じゅんまいしゅ ねね,Okunoto no Shiragiku Junmaishu Nene,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,純米酒,五百万石80%、山田錦20%,60,13,,,,能登水系,,無濾過,火入れ,,,,中庸・バランス系,3,3,3,3,2,3,5,720;1800,false,false,2026-08-20
18588,https://find-sake.me/sake/18588,奥能登の白菊 純米酒 輪島物語,おくのとのしらぎく じゅんまいしゅ わじまものがたり,Okunoto-no-shiragiku Junmaishu Wajima Monogatari,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,純米酒,五百万石（輪島市町野・三井産100%）,60,16,2,,金沢酵母,能登水系,,,火入れ（瓶火入れ・瓶貯蔵）,,,D:熟成系,中庸・バランス系,3,3,4,3,3,3,4,720;1800,false,false,2026-08-20
54563,https://find-sake.me/sake/54563,奥能登の白菊 貴醸酒 2025BY,おくのとのしらぎく きじょうしゅ 2025びーわい,Okunoto-no-shiragiku Kijoshu 2025BY,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,貴醸酒,百万石乃白,60,15,-62,,,能登水系,貴醸酒,,火入れ,,,D:熟成系,重厚・乳酸系,1,3,4,4,5,2,3,500;720,false,false,2026-09-07
63339,https://find-sake.me/sake/63339,奥能登の白菊×奥能登自然栽培米,おくのとのしらぎく×おくのとしぜんさいばいまい,Okunoto-no-shiragiku × Okunoto Shizen Saibaimai,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,純米,自然栽培米,65,15,1,,協会701号,能登水系,,,火入れ,,,B:青リンゴ・レモン系,爽快・リンゴ酸系,3,3,4,3,3,4,5,720,false,false,2026-08-20
54436,https://find-sake.me/sake/54436,奥能登の白菊×奥能登自然栽培米 無加水原酒,おくのとのしらぎく×おくのとしぜんさいばいまい むかすいげんしゅ,Okunoto-no-shiragiku × Okunoto Shizen Saibaimai Mukasui Genshu,10030,株式会社白藤酒造店,Hakuto Shuzoten,https://find-sake.me/brewery/10030,http://www.hakutousyuzou.jp/,純米,自然栽培米,65,18,,,,能登水系,,,原酒,,,B:青リンゴ・レモン系,中庸・バランス系,3,4,5,3,5,4,2,720,false,false,2026-08-20
12944,https://find-sake.me/sake/12944,宗玄 SILKNOTO 百万石乃白 純米大吟醸,そうげん しるくのと ひゃくまんごくのしろ じゅんまいだいぎんじょう,Sogen Silknoto Hyakumangoku-no-shiro Junmai Daiginjo,10025,宗玄酒造株式会社,Sogen Shuzo,https://find-sake.me/brewery/10025,https://www.sougen-shuzou.com/,純米大吟醸,百万石乃白,50,16,3.5,,,,,,,,,A:メロン・白桃系,,3,3,3,5,2,4,5,720,false,false,2026-08-20
61348,https://find-sake.me/sake/61348,宗玄 しぼりたて生原酒,そうげん しぼりたてなまげんしゅ,Sogen Shiboritate Nama Genshu,10025,宗玄酒造株式会社,Sogen Shuzo,https://find-sake.me/brewery/10025,https://www.sougen-shuzou.com/,普通酒,国産米,65,19,,,,能登水系,四段仕込み（もち米使用）,,生原酒,,true,E:穀物・ふくよか系,中庸・バランス系,2,3,4,3,5,3,2,300;720;1800,false,false,2026-09-07
61917,https://find-sake.me/sake/61917,宗玄 そっ甦,そうげん そっ,Sogen So,10025,宗玄酒造株式会社,Sogen Shuzo,https://find-sake.me/brewery/10025,https://www.sougen-shuzou.com/,純米酒,,55,15,4,,,能登水系,,,火入れ,,,E:穀物・ふくよか系,中庸・バランス系,4,3,3,2,3,3,3,720;1800,false,false,2026-08-20
23656,https://find-sake.me/sake/23656,宗玄 初しぼり純米生原酒 名門酒会,そうげん はつしぼり じゅんまいなまげんしゅ めいもんしゅかい,Sogen Hatsushibori Junmai Nama Genshu Meimonshukai,10025,宗玄酒造株式会社,Sogen Shuzo,https://find-sake.me/brewery/10025,https://www.sougen-shuzou.com/,純米酒,石川門（石川県珠洲産・100%）,65,18,,,,能登水系,,,生原酒,,,,中庸・バランス系,4,3,4,3,5,4,2,720;1800,false,false,2026-08-30
14658,https://find-sake.me/sake/14658,宗玄 剣山,そうげん けんざん,Sogen Kenzan,10025,宗玄酒造株式会社,Sogen Shuzo,https://find-sake.me/brewery/10025,https://www.sougen-shuzou.com/,普通酒,国産米,65,15,0,1.6,,能登水系,,,火入れ,,,D:熟成系,中庸・バランス系,2,3,3,3,3,3,4,180;720;1800,false,false,2026-09-07
54469,https://find-sake.me/sake/54469,宗玄 原酒,そうげん げんしゅ,Sogen Genshu,10025,宗玄酒造株式会社,Sogen Shuzo,https://find-sake.me/brewery/10025,https://www.sougen-shuzou.com/,普通酒,国産米,65,20,5,1.7,,能登水系,,,原酒,,,E:穀物・ふくよか系,中庸・バランス系,4,4,4,2,5,4,2,720;1800,false,false,2026-09-07
51068,https://find-sake.me/sake/51068,宗玄 大吟醸,そうげん だいぎんじょう,Sogen Daiginjo,10025,宗玄酒造株式会社,Sogen Shuzo,https://find-sake.me/brewery/10025,https://www.sougen-shuzou.com/,大吟醸,山田錦（兵庫県特A地区産100%）,35,17,4,1.4,,能登水系,,,火入れ,,,A:メロン・白桃系,中庸・バランス系,3,3,2,5,3,5,4,720;1800,false,false,2026-09-07
29216,https://find-sake.me/sake/29216,宗玄 大吟醸 Samurai King,そうげん だいぎんじょう さむらい きんぐ,Sogen Daiginjo Samurai King,10025,宗玄酒造株式会社,Sogen Shuzo,https://find-sake.me/brewery/10025,https://www.sougen-shuzou.com/,大吟醸,山田錦（兵庫県特A地区産100%）,35,17,,,,能登水系,,,,,,A:メロン・白桃系,中庸・バランス系,3,3,3,4,3,4,4,720;1800,false,false,2026-08-20
25235,https://find-sake.me/sake/25235,宗玄 本醸造 黒峰,そうげん ほんじょうぞう くろみね,Sogen Honjozo Kuromine,10025,宗玄酒造株式会社,Sogen Shuzo,https://find-sake.me/brewery/10025,https://www.sougen-shuzou.com/,本醸造,山田錦（兵庫県産）、五百万石（石川県産）,65,15,4,1.6,,能登水系,,,火入れ,,,C:バナナ系,中庸・バランス系,4,4,3,3,3,4,4,720;1800,false,false,2026-09-07
54574,https://find-sake.me/sake/54574,宗玄 本醸造にごり酒,そうげん ほんじょうぞうにごりざけ,Sogen Honjozo Nigorizake,10025,宗玄酒造株式会社,Sogen Shuzo,https://find-sake.me/brewery/10025,https://www.sougen-shuzou.com/,本醸造,五百万石（石川県産）、もち米,65,15,-6,,,能登水系,四段仕込み,にごり,生酒,,true,C:バナナ系,中庸・バランス系,2,3,4,3,3,4,5,720;1800,false,false,2026-08-20
